"FIPS","State","County","DIRSALES_FARMS07","DIRSALES_FARMS12","PCH_DIRSALES_FARMS_07_12","PCT_LOCLFARM07","PCT_LOCLFARM12","PCT_LOCLSALE07","PCT_LOCLSALE12","DIRSALES07","DIRSALES12","PCH_DIRSALES_07_12","PC_DIRSALES07","PC_DIRSALES12","PCH_PC_DIRSALES_07_12","FMRKT09","FMRKT16","PCH_FMRKT_09_16","FMRKTPTH09","FMRKTPTH16","PCH_FMRKTPTH_09_16","FMRKT_SNAP16","PCT_FMRKT_SNAP16","FMRKT_WIC16","PCT_FMRKT_WIC16","FMRKT_WICCASH16","PCT_FMRKT_WICCASH16","FMRKT_SFMNP16","PCT_FMRKT_SFMNP16","FMRKT_CREDIT16","PCT_FMRKT_CREDIT16","FMRKT_FRVEG16","PCT_FMRKT_FRVEG16","FMRKT_ANMLPROD16","PCT_FMRKT_ANMLPROD16","FMRKT_BAKED16","PCT_FMRKT_BAKED16","FMRKT_OTHERFOOD16","PCT_FMRKT_OTHERFOOD16","VEG_FARMS07","VEG_FARMS12","PCH_VEG_FARMS_07_12","VEG_ACRES07","VEG_ACRES12","PCH_VEG_ACRES_07_12","VEG_ACRESPTH07","VEG_ACRESPTH12","PCH_VEG_ACRESPTH_07_12","FRESHVEG_FARMS07","FRESHVEG_FARMS12","PCH_FRESHVEG_FARMS_07_12","FRESHVEG_ACRES07","FRESHVEG_ACRES12","PCH_FRESHVEG_ACRES_07_12","FRESHVEG_ACRESPTH07","FRESHVEG_ACRESPTH12","PCH_FRESHVEG_ACRESPTH_07_12","ORCHARD_FARMS07","ORCHARD_FARMS12","PCH_ORCHARD_FARMS_07_12","ORCHARD_ACRES07","ORCHARD_ACRES12","PCH_ORCHARD_ACRES_07_12","ORCHARD_ACRESPTH07","ORCHARD_ACRESPTH12","PCH_ORCHARD_ACRESPTH_07_12","BERRY_FARMS07","BERRY_FARMS12","PCH_BERRY_FARMS_07_12","BERRY_ACRES07","BERRY_ACRES12","PCH_BERRY_ACRES_07_12","BERRY_ACRESPTH07","BERRY_ACRESPTH12","PCH_BERRY_ACRESPTH_07_12","SLHOUSE07","SLHOUSE12","PCH_SLHOUSE_07_12","GHVEG_FARMS07","GHVEG_FARMS12","PCH_GHVEG_FARMS_07_12","GHVEG_SQFT07","GHVEG_SQFT12","PCH_GHVEG_SQFT_07_12","GHVEG_SQFTPTH07","GHVEG_SQFTPTH12","PCH_GHVEG_SQFTPTH_07_12","FOODHUB16","CSA07","CSA12","PCH_CSA_07_12","AGRITRSM_OPS07","AGRITRSM_OPS12","PCH_AGRITRSM_OPS_07_12","AGRITRSM_RCT07","AGRITRSM_RCT12","PCH_AGRITRSM_RCT_07_12","FARM_TO_SCHOOL09","FARM_TO_SCHOOL13"
"05015","AR","Carroll","43","38","-11.627906976744","3.7752414398595","3.3747779751332","0.12791592783091","0.042018722761119","334","129","-61.377245508982","12.509831828907","4.6781504986401","-62.604209531979","2","3","50","0.071587085689742","0.10851479418361","51.584315995081","1","33.333333333333","2","66.666666666667","1","33.333333333333","3","100","2","66.666666666667","3","100","3","100","2","66.666666666667","2","66.666666666667","16","13","-18.75","34","19","78.947368421053","1.2734559346792","1.2330009066183","-3.1767905711695","16","13","-18.75","34","19","-44.117647058824","1.2734559346792","0.68902991840435","-45.892912378006","6","9","50","127","69","-45.669291338583","4.75673246189","2.5022665457842","-47.395264168588","4","10","150","12","7","-41.666666666667","0.44945503576913","0.25385312783318","-43.519794499849","1","1","0","4","4","0","4730","8760","85.200845665962","177.16019326567","317.67905711695","79.317402663119","0","9","8","-11.111111111111","5","6","20","55000","47000","-14.545454545455","0","1"
"05017","AR","Chicot","8","4","-50","2.0942408376963","1.2779552715655","0.030982053645426","","40","","","3.2485990416633","","","0","1","","0","0.091365920511649","","0","0","0","0","0","0","0","0","0","0","1","100","0","0","1","100","1","100","5","1","-80","","","","","","","5","1","-80","","","","","","","8","6","-25","163","444","172.39263803681","13.238041094778","38.679327467549","192.18316509689","2","1","-50","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","4","0","-100","10","2","-80","13000","","","0","1"
"05019","AR","Clark","14","11","-21.428571428571","3.2558139534884","2.8871391076115","0.30218640753688","0.119339653915","51","18","-64.705882352941","2.2040710488785","0.78909298145631","-64.198387258985","1","1","0","0.041955108034403","0.044136469965132","5.1992761618926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","7","-53.333333333333","79","12","558.33333333333","3.4141492717922","3.4632414186138","1.4379027662093","15","5","-66.666666666667","79","","","3.4141492717922","","","0","3","","0","","","0","","","0","0","","0","0","","0","0","","1","0","-100","0","0","","0","0","","0","0","","0","0","1","","4","2","-50","4000","","","0","0"
"05021","AR","Clay","12","2","-83.333333333333","1.6415868673051","0.32786885245902","0.019004715985078","","27","","","1.6399416909621","","","0","1","","0","0.067024128686327","","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","8","3","-62.5","","","","","","","8","3","-62.5","","","","","","","9","3","-66.666666666667","72","61","-15.277777777778","4.3731778425656","3.9170358954601","-10.430445857146","1","1","0","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","3","2","-33.333333333333","2","3","50","","","","0","0"
"05023","AR","Cleburne","12","14","16.666666666667","1.3259668508287","1.7565872020075","0.021381989237732","0.033423158070648","12","16","33.333333333333","0.4697592483852","0.61998682527996","31.979695431472","1","1","0","0.0390625","0.039582013932869","1.3299556681444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","150","","27","","","","","2","5","150","","","","","","","6","8","33.333333333333","13","12","-7.6923076923077","0.5089058524173","0.46499011895997","-8.6294416243655","4","0","-100","5","0","-100","0.1957330201605","0","-100","0","0","0","0","0","","0","0","","0","0","","0","1","0","-100","5","7","40","","150000","","0","0"
"05025","AR","Cleveland","5","0","-100","2.0746887966805","0","0.0020262055923274","0","3","0","-100","0.33723021582734","0","-100","0","1","","0","0.12134449702706","","1","100","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","3","3","0","","2","","","","","3","3","0","","2","","","0.23226106143305","","4","2","-50","2","","","0.22482014388489","","","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","0","0","","0","0","","0","0","","0","0"
"05027","AR","Columbia","14","8","-42.857142857143","4.5751633986928","2.8776978417266","0.13070157949536","0.014385384449399","59","6","-89.830508474576","2.3745321366765","0.24562983583739","-89.6556533372","1","1","0","0.041921690282552","0.041839253587716","-0.19664449186229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","-50","62","","","2.4952710588803","2.5381749703197","1.7194088508618","6","3","-50","62","","","2.4952710588803","","","3","2","-33.333333333333","4","","","0.16098522960518","","","0","1","","0","","","0","","","0","0","0","0","0","","0","0","","0","0","","0","0","2","","0","2","","0","","","0","0"
"05029","AR","Conway","17","10","-41.176470588235","1.7102615694165","1.2254901960784","0.051654052597301","0.011753934474908","69","19","-72.463768115942","3.2869664634146","0.89601509078048","-72.740364078748","1","1","0","0.048079234578585","0.047762334622916","-0.65912021779622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","-55.555555555556","6","2","200","0.28582317073171","0.28295213393068","-1.0044800754539","9","4","-55.555555555556","6","2","-66.666666666667","0.28582317073171","0.094317377976892","-67.001493358485","14","10","-28.571428571429","397","393","-1.007556675063","18.911966463415","18.533364772459","-2.001916044467","2","5","150","","5","","","0.23579344494223","","0","0","0","0","0","","0","0","","0","0","","0","0","2","","1","10","900","","45000","","0","0"
"05031","AR","Craighead","29","14","-51.724137931034","3.9402173913043","2.401372212693","0.088086324598106","0.033256880733945","140","87","-37.857142857143","1.5325670498084","0.87040909227337","-43.205806729163","1","2","100","0.010475921095362","0.018897340199367","80.388340341097","1","50","1","50","1","50","0","0","1","50","1","50","1","50","1","50","1","50","8","11","37.5","175","61","186.88524590164","1.9157088122605","1.7508228867568","-8.6070453112963","8","11","37.5","175","61","-65.142857142857","1.9157088122605","0.61028683481236","-68.143027222795","12","9","-25","217","214","-1.3824884792627","2.3754789272031","2.1410062729483","-9.8705423807254","4","0","-100","6","0","-100","0.06568144499179","0","-100","1","1","0","0","0","","0","0","","0","0","","0","4","0","-100","2","0","-100","","0","","0","1"
"05033","AR","Crawford","31","48","54.838709677419","3.0214424951267","5.4176072234763","0.17087299010645","0.22845953002611","100","154","54","1.6608536787909","2.487240777828","49.756767233025","0","1","","0","0.016059871199833","","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","21","9","-57.142857142857","470","72","552.77777777778","7.8060122903172","7.590929646618","-2.7553459525809","19","9","-52.631578947368","","","","","","","25","19","-24","60","40","-33.333333333333","0.99651220727454","0.64603656566962","-35.170230635054","15","22","46.666666666667","43","87","102.32558139535","0.71416708188009","1.4051295303314","96.750811677336","3","1","-66.666666666667","0","2","","0","","","0","","","0","1","6","500","3","26","766.66666666667","","99000","","0","1"
"05035","AR","Crittenden","4","5","25","1.5037593984962","1.9011406844106","0.0040149355602843","0.022789001748707","4","49","1125","0.079305285697292","0.97902097902098","1134.4965034965","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","0","4","","0","10","-100","0","0","","0","4","","0","10","","0","0.1998001998002","","3","7","133.33333333333","50","161","222","0.99131607121615","3.2167832167832","224.49622377622","0","2","","0","","","0","","","0","0","0","0","2","","0","","","0","","","0","1","2","100","6","1","-83.333333333333","","","","0","0"
"05037","AR","Cross","2","7","250","0.54945054945055","2.1538461538462","","0.056150610770323","","106","","","6.007027088292","","2","1","-50","0.10785159620362","0.058695779773434","-45.577272994072","0","0","1","100","0","0","0","0","1","100","1","100","1","100","1","100","1","100","7","4","-42.857142857143","1693","","","93.165309267004","95.942423212059","2.9808455173977","7","4","-42.857142857143","","","","","","","10","3","-70","79","19","-75.949367088608","4.3473475676866","1.0767312705429","-75.232454875563","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","3","0","-100","6","6","0","","","","0","0"
"05039","AR","Dallas","3","4","33.333333333333","2.8301886792453","4.4444444444444","","0.68965517241379","","9","","","1.1279608973556","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","1","2","100","","","","","","","1","2","100","","","","","","","0","0","","0","0","","0","0","","0","1","","0","","","0","","","0","0","0","0","0","","0","0","","0","0","","0","0","0","","0","4","","0","","","0","0"
"05041","AR","Desha","3","5","66.666666666667","1.0989010989011","2.0491803278689","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","5","4","-20","","","","","","","5","3","-40","","","","","","","5","1","-80","26","","","1.9226502994898","","","0","1","","0","","","0","","","0","0","0","0","0","","0","0","","0","0","","0","1","5","400","3","3","0","21000","","","0","0"
"05043","AR","Drew","15","8","-46.666666666667","4.0760869565217","2.5974025974026","0.069761763577383","0.036220811119789","40","32","-20","2.1580793094146","1.7048481619606","-21.001598295152","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","17","11","-35.294117647059","62","94","-34.042553191489","3.3450229295927","3.3031433137986","-1.2519978689398","17","10","-41.176470588235","62","46","-25.806451612903","3.3450229295927","2.4507192328183","-26.7353532576","11","5","-54.545454545455","37","21","-43.243243243243","1.9962233612085","1.1188066062866","-43.953836628317","2","4","100","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","0","0","","4","3","-25","54000","","","0","0"
"05045","AR","Faulkner","58","55","-5.1724137931034","4.3251304996271","4.2701863354037","0.54895245769541","1.2872757740793","109","338","210.09174311927","1.0318354364475","2.8507329251219","176.27786606523","1","5","400","0.0091419377251202","0.040907491798048","347.47068978213","0","0","2","40","0","0","0","0","2","40","4","80","4","80","4","80","4","80","22","16","-27.272727272727","111","37","200","1.0507681967492","0.93618743990689","-10.904475144645","22","16","-27.272727272727","101","","","0.9561043952403","","","12","28","133.33333333333","152","237","55.921052631579","1.4388897829359","1.9988866960174","38.918680202099","11","14","27.272727272727","28","25","-10.714285714286","0.26505864422503","0.21085302700606","-20.45042423629","0","0","0","2","2","0","","","","","","","0","11","1","-90.909090909091","6","13","116.66666666667","64000","76000","18.75","0","0"
"05047","AR","Franklin","20","17","-15","2.635046113307","2.0506634499397","0.099831534285893","0.0708063068189","112","112","0","6.1413609694577","6.2409450573944","1.621531260448","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","3","1","-66.666666666667","","","","","","","1","1","0","","","","","","","13","20","53.846153846154","376","503","33.776595744681","20.617426111751","28.028530034548","35.945825063844","1","0","-100","","0","","","0","","1","1","0","0","0","","0","0","","0","0","","0","0","2","","0","10","","0","39000","","0","0"
"05049","AR","Fulton","17","37","117.64705882353","2.4216524216524","4.9136786188579","0.097012029491657","0.64201983769161","25","178","612","2.0236360692893","14.532984977139","618.16198563031","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","2","4","100","","16","","","","","2","4","100","","16","","","1.3063357282822","","2","6","200","","30","","","2.4493794905291","","1","0","-100","","0","","","0","","0","0","0","0","1","","0","","","0","","","0","1","0","-100","7","2","-71.428571428571","20000","","","0","0"
"05051","AR","Garland","31","23","-25.806451612903","7.0615034168565","6.3711911357341","1.1599411860807","0.16598199095398","142","40","-71.830985915493","1.4986332886558","0.41323167834046","-72.426097733948","1","3","200","0.010154449171905","0.030776490864512","203.08380438462","0","0","1","33.333333333333","0","0","0","0","1","33.333333333333","2","66.666666666667","2","66.666666666667","2","66.666666666667","2","66.666666666667","14","2","-85.714285714286","22","","","0.2321826221861","0.22727742308725","-2.1126469555156","12","2","-83.333333333333","","","","","","","4","3","-25","","8","","","0.082646335668092","","5","4","-20","10","5","-50","0.10553755553914","0.051653959792558","-51.056323477758","1","1","0","0","1","","0","","","0","","","0","1","2","100","0","4","","0","42000","","0","1"
"05053","AR","Grant","25","25","0","8.8652482269504","9.727626459144","0.19267822736031","0.30674846625767","37","64","72.972972972973","2.1163415889721","3.5482619060819","67.660170010894","1","1","0","0.056306306306306","0.055303616856542","-1.7807764627806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","-66.666666666667","119","7","1600","6.806612137505","6.5975494816211","-3.0714642124522","15","5","-66.666666666667","","","","","","","0","0","","0","0","","0","0","","2","2","0","","","","","","","0","0","0","0","2","","0","","","0","","","0","3","0","-100","1","1","0","","","","0","0"
"05055","AR","Greene","20","16","-20","2.5974025974026","2.2503516174402","0.057007618290808","0.015790126659373","66","28","-57.575757575758","1.6129820616843","0.64862861378799","-59.786991486398","1","1","0","0.024392623670602","0.022422530158303","-8.0765953630207","1","100","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","7","5","-28.571428571429","","3","","","","","7","5","-28.571428571429","","3","","","0.069495922905856","","5","3","-40","27","","","0.65985629796178","","","1","2","100","","","","","","","2","1","-50","2","3","50","","5760","","","133.43217197924","","0","2","0","-100","3","0","-100","119000","0","-100","0","0"
"05057","AR","Hempstead","16","15","-6.25","1.7897091722595","2.0053475935829","0.039493052812982","0.024686257815216","66","49","-25.757575757576","2.8798324461122","2.1915112482669","-23.901432139725","0","2","","0","0.091016656048057","","0","0","1","50","1","50","0","0","2","100","2","100","2","100","2","100","2","100","23","12","-47.826086956522","79","55","43.636363636364","3.4470721703465","3.5332528288385","2.5001118117984","23","12","-47.826086956522","79","55","-30.379746835443","3.4470721703465","2.4598595643812","-28.639162662672","18","9","-50","582","","","25.394886115717","","","1","3","200","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","5","3","-40","2","6","200","","156000","","0","1"
"05059","AR","Hot Spring","42","29","-30.952380952381","6.5217391304348","5.410447761194","0.87193123492672","0.78092374509313","141","187","32.624113475177","4.3210444056266","5.6033320348785","29.675409666752","1","0","-100","0.031459401642181","0","-100","","","","","","","","","","","","","","","","","","","25","18","-28","71","30","136.66666666667","2.1758450553155","2.1274683127079","-2.2233542084919","25","18","-28","","28","","","0.83900158811015","","6","3","-50","41","6","-85.365853658537","1.2564739051822","0.17978605459503","-85.691222567096","2","5","150","","","","","","","0","0","0","0","6","","0","","","0","","","0","4","2","-50","5","3","-40","525000","6000","-98.857142857143","0","1"
"05061","AR","Howard","8","8","0","1.3513513513514","1.4492753623188","0.058132585759146","0.07817691435719","107","140","30.841121495327","7.8216374269006","10.228684152846","30.774204870028","0","1","","0","0.074755176795993","","0","0","1","100","0","0","0","0","0","0","1","100","0","0","0","0","1","100","2","7","250","","5","","","","","2","6","200","","4","","","0.29224811865274","","7","4","-42.857142857143","107","43","-59.81308411215","7.8216374269006","3.1416672755169","-59.833637075634","2","3","50","","48","","","3.5069774238328","","0","0","0","0","0","","0","0","","0","0","","0","0","6","","0","5","","0","158000","","0","0"
"05063","AR","Independence","28","32","14.285714285714","2.4977698483497","3.1904287138584","0.10110814527218","0.084175722508285","125","111","-11.2","3.5023816195013","3.0051168205323","-14.197904540163","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","6","4","-33.333333333333","6","34","-82.352941176471","0.16811431773606","0.1624387470558","-3.3760186263097","6","4","-33.333333333333","6","34","466.66666666667","0.16811431773606","0.92048623331619","447.53589445091","11","8","-27.272727272727","314","37","-88.216560509554","8.7979826281872","1.0017056068441","-88.614371621572","6","2","-66.666666666667","10","","","0.2801905295601","","","1","1","0","0","0","","0","0","","0","0","","0","4","0","-100","4","4","0","3000","","","0",""
"05065","AR","Izard","10","13","30","1.5649452269171","2.0537124802528","0.029775197260682","0.0728715436622","12","36","200","0.88547815820543","2.6635099141758","200.79905297425","0","1","","0","0.074443534579022","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","100","22","30","-26.666666666667","1.6233766233766","1.6277005031074","0.26635099141758","4","4","0","22","29","31.818181818182","1.6233766233766","2.1456052086416","32.169280852323","4","2","-50","27","","","1.9923258559622","","","4","2","-50","5","","","0.3689492325856","","","0","0","0","0","0","","0","0","","0","0","","0","4","0","-100","3","4","33.333333333333","","23000","","0","0"
"05067","AR","Jackson","9","11","22.222222222222","2.0224719101124","2.5171624713959","0.10388103282079","0.037465812446143","111","70","-36.936936936937","6.1332743949608","3.9684789387153","-35.295917267684","0","1","","0","0.058068637129087","","0","0","0","0","0","0","0","0","0","0","1","100","0","0","1","100","1","100","12","9","-25","1291","1251","3.1974420463629","71.333849044093","73.190090141164","2.6021883326719","10","8","-20","","","","","","","6","0","-100","92","0","-100","5.0834346336612","0","-100","1","1","0","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","2","1","-50","0","0","","0","0","","0","0"
"05069","AR","Jefferson","14","17","21.428571428571","2.8629856850716","3.8288288288288","0.030162139893476","0.026014447309131","41","56","36.585365853659","0.52038381479413","0.75049921599635","44.220322512002","1","1","0","0.012705673083032","0.014282449725777","12.410020566727","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","13","10","-23.076923076923","104","45","131.11111111111","1.3199979692339","1.3937842582789","5.5898789820014","10","9","-10","88","38","-56.818181818182","1.1169213585825","0.50926732514038","-54.40437043959","14","14","0","346","59","-82.947976878613","4.3915317053358","0.79070453113902","-81.994789422144","4","3","-25","6","2","-66.666666666667","0.076153728994263","0.026803543428441","-64.803373672666","0","0","0","0","0","","0","0","","0","0","","0","5","1","-80","9","8","-11.111111111111","39000","122000","212.82051282051","0","0"
"05071","AR","Johnson","20","21","5","3.2948929159802","3.3653846153846","0.035643211453352","0.14605578480169","48","206","329.16666666667","1.9116651399896","7.9533608740975","316.04362122441","1","2","100","0.040009602304553","0.07640586797066","90.968826405868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","-14.285714285714","12","27","-55.555555555556","0.47791628499741","0.46330257519015","-3.057796996255","7","6","-14.285714285714","","27","","","1.0424307941778","","11","8","-27.272727272727","106","175","65.094339622642","4.2215938508105","6.7564958881896","60.046089864673","10","6","-40","70","71","1.4285714285714","2.7878449958182","2.7412069032084","-1.6729083819158","0","0","0","0","2","","0","","","0","","","0","5","1","-80","2","5","150","","6000","","0","1"
"05073","AR","Lafayette","5","6","20","1.5974440894569","2.2813688212928","0.060265386848997","0.10321692757612","55","132","140","7.0108349267049","17.7395511356","153.03050665233","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","4","4","0","","91","","","","","4","3","-25","","","","","","","5","5","0","71","99","39.43661971831","9.0503505417463","13.3046633517","47.007160555052","2","0","-100","","0","","","0","","0","0","0","0","0","","0","0","","0","0","","0","0","1","","3","6","100","39000","","","0","0"
"05075","AR","Lawrence","10","3","-70","1.6891891891892","0.53667262969589","0.027771092144484","0.042912699477001","30","64","113.33333333333","1.7355085039917","3.7558685446009","116.41314553991","1","2","100","0.059234687833195","0.11951000896325","101.75679713176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","-66.666666666667","34","","","1.9669096378572","1.9953051643192","1.443661971831","3","1","-66.666666666667","34","","","1.9669096378572","","","7","1","-85.714285714286","174","","","10.065949323152","","","1","0","-100","","0","","","0","","0","0","0","0","0","","0","0","","0","0","","0","0","2","","2","5","150","","80000","","0","0"
"05077","AR","Lee","10","6","-40","3.9840637450199","2.7272727272727","0.010156805450298","","13","","","1.201145708214","","","1","1","0","0.096908615175889","0.10741138560687","10.837808807734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","-60","76","","","7.0220826018664","7.4854722742047","6.5990347680489","10","4","-60","","","","","","","7","6","-14.285714285714","129","","","11.919061258431","","","3","2","-33.333333333333","1","","","0.092395823708768","","","0","0","0","0","0","","0","0","","0","0","","0","0","2","","1","0","-100","","0","","0","0"
"05079","AR","Lincoln","8","3","-62.5","2.0833333333333","0.79575596816976","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","9","3","-66.666666666667","1210","","","84.989815270071","85.530501166325","0.63617728140242","9","3","-66.666666666667","","","","","","","1","2","100","","","","","","","2","3","50","","3","","","0.21205909380081","","0","0","0","1","2","100","","","","","","","0","3","4","33.333333333333","7","3","-57.142857142857","59000","12000","-79.661016949153","0","0"
"05081","AR","Little River","17","15","-11.764705882353","3.5269709543568","3.3482142857143","0.018041314610458","0.031368448568815","12","24","100","0.91554131380179","1.8590240123935","103.05189775368","1","1","0","0.077208153180976","0.080314834149867","4.0237731909084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12","9.0909090909091","21","64","-67.1875","1.6021972991531","1.6266460108443","1.5259488768397","11","12","9.0909090909091","","","","","","","31","27","-12.903225806452","5057","5476","8.2855447894008","385.82436865797","424.16731216112","9.9379268438944","4","1","-75","4","","","0.30518043793393","","","0","0","0","0","2","","0","","","0","","","0","2","0","-100","3","5","66.666666666667","31000","","","0","0"
"05083","AR","Logan","40","20","-50","4.2462845010616","2.0639834881321","0.19228157456451","0.0404291877457","269","76","-71.747211895911","11.820019333861","3.4534466306175","-70.783071219482","1","3","200","0.044758750335691","0.13766519823789","207.57158590308","1","33.333333333333","0","0","0","0","0","0","2","66.666666666667","2","66.666666666667","2","66.666666666667","2","66.666666666667","2","66.666666666667","9","9","0","24","14","71.428571428571","1.0545742156604","1.0905620938792","3.412550552097","9","6","-33.333333333333","24","12","-50","1.0545742156604","0.54528104693961","-48.293724723951","10","7","-30","36","31","-13.888888888889","1.5818613234906","1.408642704594","-10.95030369125","5","6","20","6","","","0.26364355391511","","","1","1","0","0","1","","0","","","0","","","0","4","2","-50","1","0","-100","","0","","0","1"
"05085","AR","Lonoke","37","39","5.4054054054054","4.4471153846154","5.0847457627119","0.72284410596461","0.28337616058878","1101","633","-42.506811989101","17.101849982137","9.0296995806111","-47.200451471375","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","17","12","-29.411764705882","1273","653","94.946401225115","19.773528635114","18.159253658954","-8.1638184359933","8","12","50","337","","","5.2346261979838","","","24","24","0","791","899","13.653603034134","12.286615200609","12.824170494422","4.3751292364628","3","2","-33.333333333333","","","","","","","0","0","0","0","0","","0","0","","0","0","","0","8","1","-87.5","12","25","108.33333333333","80000","128000","60","0","0"
"05087","AR","Madison","44","44","0","3.2860343539955","3.52","0.11927957633893","0.085990305673919","191","179","-6.282722513089","12.440565361819","11.451602584608","-7.9495002714769","1","1","0","0.062992125984252","0.062220009955202","-1.2257341961175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","16","100","21","28","-25","1.3678108512994","1.3434841021048","-1.778517049453","8","16","100","21","28","33.333333333333","1.3678108512994","1.7913121361397","30.961977267396","15","10","-33.333333333333","43","132","206.97674418605","2.8007555526607","8.4447572132301","201.51711045284","4","3","-25","1","1","0","0.065133850061877","0.063975433433562","-1.778517049453","1","1","0","0","0","","0","0","","0","0","","0","2","4","100","4","5","25","5000","","","0",""
"05089","AR","Marion","31","23","-25.806451612903","6.695464362851","4.7422680412371","0.49709786793862","0.095797514306602","173","38","-78.034682080925","10.300684727597","2.2873653163185","-77.794045960942","0","1","","0","0.061255742725881","","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","1","100","2","7","250","","4","","","","","2","7","250","","4","","","0.24077529645458","","6","0","-100","21","0","-100","1.2503721345639","0","-100","4","3","-25","5","","","0.29770765108663","","","0","0","0","0","0","","0","0","","0","0","","0","1","2","100","2","8","300","","5000","","0","0"
"05091","AR","Miller","31","22","-29.032258064516","5.1580698835275","4.1904761904762","0.18876441380442","0.15152180596425","92","69","-25","2.1540622804964","1.5812269404405","-26.593258014987","1","2","100","0.022976885253435","0.045675657158517","98.7895950853","0","0","0","0","0","0","0","0","2","100","0","0","0","0","0","0","0","0","15","10","-33.333333333333","52","59","-11.864406779661","1.2175134628893","1.1916492884479","-2.124344019983","15","10","-33.333333333333","","","","","","","30","18","-40","1401","1316","-6.0670949321913","32.802622336689","30.157893530719","-8.0625529837956","5","3","-40","9","","","0.2107234839616","","","0","0","0","2","0","-100","","0","","","0","","0","0","0","","0","15","","0","272000","","0","0"
"05093","AR","Mississippi","5","5","0","1.3550135501355","1.4409221902017","0.014315221170167","0.016208640158654","28","51","82.142857142857","0.59765208110993","1.1196487376509","87.341226281951","0","2","","0","0.046690790241625","","0","0","0","0","0","0","0","0","0","0","1","50","1","50","0","0","0","0","6","6","0","169","286","-40.909090909091","3.607257203842","3.7102085620198","2.8540065861691","6","6","0","169","286","69.230769230769","3.607257203842","6.2788144895719","74.06062653044","7","2","-71.428571428571","176","","","3.7566702241195","","","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","7","1","-85.714285714286","5","4","-20","18000","","","0","0"
"05095","AR","Monroe","2","0","-100","0.87336244541485","0","","0","","0","","","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","2","0","-100","","0","","","","","1","0","-100","","0","","","0","","1","2","100","","","","","","","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","1","3","200","10","5","-50","1236000","","","0","0"
"05097","AR","Montgomery","19","10","-47.368421052632","4.1666666666667","2.2271714922049","0.041451636303343","0.016608142735124","20","7","-65","2.1101498206373","0.75091182149753","-64.414288779232","1","1","0","0.11100011100011","0.1126252956414","1.4641288433382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","-80","8","","","0.84405992825491","0.85818493885432","1.6734606307659","5","1","-80","8","","","0.84405992825491","","","4","5","25","","","","","","","3","2","-33.333333333333","7","","","0.73855243722304","","","0","0","0","0","0","","0","0","","0","0","","0","1","0","-100","3","9","200","","121000","","0","0"
